x	y	z
-3.09	13.17	-175.84
-3.24	13.16	-175.84
-3.17	12.29	-85.08
-3.89	11.76	-135.8
-4.35	11.65	-156.77
-4.75	11.58	180.0
-5.27	11.24	-158.44
-6.03	10.57	-136.42
-4.35	8.54	-46.45
-4.48	6.62	-94.0
-3.75	5.94	-50.24
-3.21	5.75	-29.54
-2.6	5.56	-8.13
-1.79	4.87	-28.42
-1.7	4.77	-49.85
-1.62	4.77	-0.4
-1.01	3.87	-46.54
-0.24	2.27	-67.35
0.34	1.69	-46.88
0.31	1.07	-89.08
-0.33	0.69	-144.72
-0.33	0.69	-64.88
0.0	0.0	-64.88
