x	y	z
8.09	15.78	-102.78
8.01	15.46	-102.78
8.96	15.06	-13.23
9.04	14.04	-76.29
8.26	13.16	-139.62
7.95	12.4	-118.33
8.57	9.78	-71.77
7.41	9.54	-164.41
6.57	9.56	179.36
6.54	9.56	-179.99
4.55	9.89	179.26
4.39	6.21	-92.39
2.85	4.85	-139.24
2.83	4.34	-88.87
0.34	1.69	-135.78
0.31	1.07	-89.08
-0.33	0.69	-144.72
-0.33	0.69	-64.88
0.0	0.0	-64.88
