x	y	z
8.09	15.78	-102.89
8.02	15.48	-102.89
6.5	15.58	166.94
5.14	13.91	-138.73
4.54	14.0	162.47
3.73	13.93	-179.25
3.7	13.93	179.85
3.1	13.55	-137.72
2.3	13.25	-159.18
2.5	11.1	-95.71
2.83	10.27	-74.42
4.47	10.02	-12.21
4.47	10.02	-57.01
4.55	9.89	-57.01
4.39	6.25	-92.39
2.57	4.81	-141.92
2.57	4.41	-90.0
0.23	1.89	-136.05
0.19	0.87	-91.24
0.43	0.71	-34.98
0.43	0.71	-121.36
0.0	0.0	-121.36
