x	y	z
-8.27	18.37	-177.28
-9.37	16.99	-133.74
-9.35	14.39	-100.65
-9.28	14.13	-79.88
-8.9	14.02	-28.18
-7.85	13.9	-0.0
-7.75	13.85	-27.72
-7.66	11.55	-74.93
-7.07	11.13	-35.31
-7.07	9.17	-90.0
-6.47	8.93	-30.96
-4.68	8.74	-5.12
-4.64	6.48	-75.96
-4.06	6.28	-30.3
-3.07	6.15	0.0
-3.02	1.98	-87.14
-0.16	1.93	-8.67
-0.16	1.93	-85.14
0.0	0.0	-85.14
