x	y	z
-10.00	6.00	0.08
-9.22	6.06	0.07
-8.22	6.14	-0.14
-7.32	6.01	-0.28
-6.37	5.73	0.20
-5.41	5.93	0.31
-4.52	6.21	-0.18
-3.54	6.04	0.02
-2.60	6.05	0.27
-1.66	6.30	1.53
-1.62	7.30	1.53
-1.58	8.30	0.46
-0.79	8.69	0.01
0.21	8.69	-0.08
1.20	8.61	0.23
2.12	8.83	-0.03
3.09	8.81	-0.05
4.08	8.76	-0.13
5.00	8.64	0.04
5.99	8.68	0.28
6.95	8.95	1.55
6.97	9.94	1.53
7.01	10.93	0.42
7.78	11.27	-0.52
8.65	10.77	-0.52
9.52	10.27	-0.52
10.00	10.00	-0.52
