x	y	z
0.00	18.00	-1.33
0.24	17.03	-1.96
-0.07	16.26	-1.57
-0.07	15.26	-1.57
-0.07	14.26	-2.78
-0.89	13.95	-2.58
-1.65	13.47	-1.54
-1.63	12.47	-1.50
-1.56	11.47	-2.64
-2.36	11.03	-1.85
-2.59	10.21	-1.57
-2.60	9.21	-0.65
-1.93	8.71	-1.19
-1.62	7.95	-1.57
-1.62	6.95	-1.31
-1.40	6.10	-0.18
-0.43	5.93	-1.00
0.00	5.25	-1.57
0.00	4.25	-1.57
0.00	3.25	-1.57
0.00	2.25	-1.69
-0.10	1.36	-1.50
-0.03	0.37	-1.50
0.00	0.00	-1.50
