x	y	z
2.0	15.66	147.48
1.98	15.67	147.48
1.47	14.95	-128.32
1.47	14.95	-76.72
1.61	14.37	-76.72
1.61	14.37	-124.26
1.38	14.02	-124.26
3.0	10.22	-67.25
4.47	10.02	-7.44
4.47	10.02	-57.01
4.55	9.89	-57.01
4.39	6.21	-92.39
2.85	4.85	-139.24
2.83	4.34	-89.19
0.34	1.69	-136.38
0.31	1.07	-89.81
-0.39	0.66	-144.0
-0.39	0.66	-59.47
0.0	0.0	-59.47
