x	y	z
-3.01	15.45	11.52
-2.8	15.49	11.52
-2.79	14.36	-82.68
-2.79	14.36	-135.0
-3.23	13.92	-135.0
-3.17	12.29	-92.39
-1.44	10.35	-46.48
-1.38	10.35	1.14
0.28	9.5	-37.64
0.27	5.94	-88.49
-1.62	4.77	-149.65
-0.95	3.72	-46.0
-0.32	2.35	-74.29
0.34	1.69	-47.26
0.31	1.07	-89.81
-0.39	0.66	-144.0
-0.39	0.66	-59.47
0.0	0.0	-59.47
